Date,Time,date_time,relative_humidity,altimeter,air_temp
12/20/22,02:55PM,12/20/22-02:55PM,70.27,30.26,42.8
12/20/22,03:47AM,12/20/22-03:47AM,61.76,30.25,50
12/20/22,02:47AM,12/20/22-02:47AM,66.49,30.24,51.8
12/20/22,01:51AM,12/20/22-01:51AM,76.52,30.22,53.6
12/20/22,12:47AM,12/20/22-12:47AM,71.66,30.2,55.4
12/19/22,11:47PM,12/19/22-11:47PM,51.48,30.2,60.8
12/19/22,10:47PM,12/19/22-10:47PM,42.03,30.19,62.6
12/19/22,09:50PM,12/19/22-09:50PM,39.46,30.19,64.4
12/19/22,08:50PM,12/19/22-08:50PM,29.94,30.21,66.2
12/19/22,07:50PM,12/19/22-07:50PM,34.54,30.23,66.2
12/19/22,05:47PM,12/19/22-05:47PM,47.75,30.26,59
12/19/22,03:50PM,12/19/22-03:50PM,81.06,30.23,42.8
12/19/22,02:50PM,12/19/22-02:50PM,74.78,30.21,35.6
12/19/22,03:51AM,12/19/22-03:51AM,52.7,30.08,44.6
12/19/22,02:51AM,12/19/22-02:51AM,52.98,30.05,46.4
12/19/22,01:51AM,12/19/22-01:51AM,57.25,30.04,48.2
12/19/22,12:51AM,12/19/22-12:51AM,50.93,30.01,57.2
12/18/22,11:51PM,12/18/22-11:51PM,44.49,30,59
12/18/22,10:52PM,12/18/22-10:52PM,29.65,29.99,64.4
12/18/22,09:47PM,12/18/22-09:47PM,37.07,29.97,66.2
12/18/22,08:50PM,12/18/22-08:50PM,22.34,29.97,66.2
12/18/22,07:55PM,12/18/22-07:55PM,20.73,29.99,66.2
12/18/22,06:51PM,12/18/22-06:51PM,25.61,30.02,64.4
12/18/22,05:59PM,12/18/22-05:59PM,39.16,30.02,62.6
12/18/22,04:50PM,12/18/22-04:50PM,46.88,30.01,53.6
12/18/22,03:55PM,12/18/22-03:55PM,61.02,29.99,44.6
12/18/22,02:59PM,12/18/22-02:59PM,69.43,29.97,35.6
12/18/22,03:55AM,12/18/22-03:55AM,66.27,29.98,50
12/18/22,01:56AM,12/18/22-01:56AM,62,29.97,51.8
12/18/22,12:59AM,12/18/22-12:59AM,58.29,29.96,55.4
12/17/22,11:47PM,12/17/22-11:47PM,29.06,29.96,60.8
12/17/22,10:47PM,12/17/22-10:47PM,17.56,29.97,64.4
12/17/22,09:47PM,12/17/22-09:47PM,17.56,29.98,64.4
12/17/22,08:49PM,12/17/22-08:49PM,18.96,30.01,64.4
12/17/22,07:47PM,12/17/22-07:47PM,15.5,30.05,68
12/17/22,06:47PM,12/17/22-06:47PM,21.79,30.07,62.6
12/17/22,05:47PM,12/17/22-05:47PM,30.69,30.1,57.2
12/17/22,04:47PM,12/17/22-04:47PM,37.36,30.09,51.8
12/17/22,03:47PM,12/17/22-03:47PM,46,30.09,48.2
12/17/22,02:51PM,12/17/22-02:51PM,52.13,30.08,41
12/17/22,03:55AM,12/17/22-03:55AM,49.22,30.08,46.4
12/17/22,02:47AM,12/17/22-02:47AM,46.29,30.07,50
12/17/22,01:49AM,12/17/22-01:49AM,37.66,30.06,53.6
12/17/22,12:57AM,12/17/22-12:57AM,35.58,30.05,57.2
12/16/22,11:47PM,12/16/22-11:47PM,27.56,30.05,64.4
12/16/22,10:47PM,12/16/22-10:47PM,21.26,30.06,69.8
12/16/22,09:47PM,12/16/22-09:47PM,19.74,30.07,69.8
12/16/22,08:50PM,12/16/22-08:50PM,19.48,30.09,68
12/16/22,07:47PM,12/16/22-07:47PM,20.99,30.11,68
12/16/22,07:29PM,12/16/22-07:29PM,20.99,30.13,68
12/16/22,06:47PM,12/16/22-06:47PM,24.34,30.13,68
12/16/22,05:47PM,12/16/22-05:47PM,36.77,30.15,64.4
12/16/22,04:55PM,12/16/22-04:55PM,54.35,30.14,55.4
12/16/22,03:55PM,12/16/22-03:55PM,70.88,30.12,48.2
12/16/22,02:51PM,12/16/22-02:51PM,65.82,30.11,46.4
12/16/22,03:50AM,12/16/22-03:50AM,71.27,30.1,51.8
12/16/22,02:55AM,12/16/22-02:55AM,76.52,30.1,53.6
12/16/22,01:47AM,12/16/22-01:47AM,76.52,30.1,53.6
12/16/22,12:55AM,12/16/22-12:55AM,71.47,30.1,53.6
12/15/22,11:47PM,12/15/22-11:47PM,62.48,30.1,55.4
12/15/22,10:47PM,12/15/22-10:47PM,67.15,30.1,57.2
12/15/22,09:50PM,12/15/22-09:50PM,51.48,30.08,60.8
12/15/22,08:47PM,12/15/22-08:47PM,39.16,30.1,62.6
12/15/22,07:47PM,12/15/22-07:47PM,45.07,30.12,62.6
12/15/22,06:47PM,12/15/22-06:47PM,42.03,30.15,62.6
12/15/22,05:47PM,12/15/22-05:47PM,51.48,30.16,60.8
12/15/22,04:49PM,12/15/22-04:49PM,71.47,30.15,53.6
12/15/22,03:48PM,12/15/22-03:48PM,93.35,30.13,44.6
12/15/22,02:47PM,12/15/22-02:47PM,86.79,30.13,39.2
12/15/22,03:47AM,12/15/22-03:47AM,75.84,30.17,46.4
12/15/22,02:55AM,12/15/22-02:55AM,76.02,30.16,48.2
12/15/22,01:47AM,12/15/22-01:47AM,71.27,30.15,51.8
12/15/22,12:55AM,12/15/22-12:55AM,71.47,30.14,53.6
12/14/22,11:47PM,12/14/22-11:47PM,62.72,30.15,57.2
12/14/22,10:48PM,12/14/22-10:48PM,62.72,30.14,57.2
12/14/22,09:54PM,12/14/22-09:54PM,54.89,30.13,59
12/14/22,08:47PM,12/14/22-08:47PM,51.21,30.15,59
12/14/22,07:50PM,12/14/22-07:50PM,51.48,30.17,60.8
12/14/22,06:50PM,12/14/22-06:50PM,55.41,30.2,62.6
12/14/22,05:47PM,12/14/22-05:47PM,62.72,30.22,57.2
12/14/22,04:47PM,12/14/22-04:47PM,81.61,30.2,50
12/14/22,03:47PM,12/14/22-03:47PM,93.3,30.19,42.8
12/14/22,02:52PM,12/14/22-02:52PM,93.13,30.17,37.4
12/14/22,03:47AM,12/14/22-03:47AM,75.67,30.12,44.6
12/14/22,02:47AM,12/14/22-02:47AM,66.05,30.1,48.2
12/14/22,01:47AM,12/14/22-01:47AM,70.88,30.08,48.2
12/14/22,12:47AM,12/14/22-12:47AM,57.78,30.06,51.8
12/13/22,11:47PM,12/13/22-11:47PM,47.46,30.06,57.2
12/13/22,10:47PM,12/13/22-10:47PM,47.75,30.04,59
12/13/22,09:47PM,12/13/22-09:47PM,48.03,30.04,60.8
12/13/22,08:50PM,12/13/22-08:50PM,44.49,30.04,59
12/13/22,07:47PM,12/13/22-07:47PM,48.03,30.06,60.8
12/13/22,06:47PM,12/13/22-06:47PM,44.49,30.07,59
12/13/22,05:50PM,12/13/22-05:50PM,54.35,30.08,55.4
12/13/22,04:47PM,12/13/22-04:47PM,81.75,30.07,51.8
12/13/22,03:53PM,12/13/22-03:53PM,93.4,30.05,46.4
12/13/22,02:55PM,12/13/22-02:55PM,93.3,30.03,42.8
12/13/22,03:47AM,12/13/22-03:47AM,81.48,29.95,48.2
12/13/22,02:47AM,12/13/22-02:47AM,76.02,29.93,48.2
12/13/22,01:47AM,12/13/22-01:47AM,75.84,29.91,46.4
12/13/22,12:47AM,12/13/22-12:47AM,66.27,29.89,50
12/12/22,11:47PM,12/12/22-11:47PM,54.35,29.88,55.4
12/12/22,10:47PM,12/12/22-10:47PM,54.35,29.88,55.4
12/12/22,09:58PM,12/12/22-09:58PM,58.03,29.84,53.6
12/12/22,08:47PM,12/12/22-08:47PM,66.71,29.88,53.6
12/12/22,06:48PM,12/12/22-06:48PM,81.75,29.91,51.8
12/12/22,05:55PM,12/12/22-05:55PM,100,29.92,48.2
12/12/22,04:55PM,12/12/22-04:55PM,100,29.91,46.4
12/12/22,03:55PM,12/12/22-03:55PM,100,29.89,46.4
12/12/22,02:56PM,12/12/22-02:56PM,100,29.92,46.4
12/11/22,11:47PM,12/11/22-11:47PM,58.29,29.89,55.4
12/11/22,10:53PM,12/11/22-10:53PM,54.62,29.89,57.2
12/11/22,09:47PM,12/11/22-09:47PM,54.89,29.89,59
12/11/22,08:47PM,12/11/22-08:47PM,67.15,29.9,57.2
12/11/22,07:47PM,12/11/22-07:47PM,67.36,29.92,59
12/11/22,06:47PM,12/11/22-06:47PM,93.65,29.94,55.4
12/11/22,06:23PM,12/11/22-06:23PM,93.6,29.96,53.6
12/11/22,05:55PM,12/11/22-05:55PM,87.75,29.95,57.2
12/11/22,04:47PM,12/11/22-04:47PM,100,29.93,57.2
12/11/22,03:47PM,12/11/22-03:47PM,100,29.91,55.4
12/11/22,03:47AM,12/11/22-03:47AM,93.65,30.06,55.4
12/11/22,02:47AM,12/11/22-02:47AM,93.6,30.06,53.6
12/11/22,01:47AM,12/11/22-01:47AM,76.68,30.05,55.4
12/11/22,12:47AM,12/11/22-12:47AM,67.36,30.06,59
12/10/22,11:47PM,12/10/22-11:47PM,72.23,30.07,60.8
12/10/22,10:48PM,12/10/22-10:48PM,63.64,30.07,64.4
12/10/22,09:55PM,12/10/22-09:55PM,59.54,30.08,64.4
12/10/22,09:28PM,12/10/22-09:28PM,52.57,30.08,68
12/10/22,08:47PM,12/10/22-08:47PM,59.79,30.1,66.2
12/10/22,07:50PM,12/10/22-07:50PM,67.99,30.12,64.4
12/10/22,06:59PM,12/10/22-06:59PM,63.64,30.15,64.4
12/10/22,05:59PM,12/10/22-05:59PM,67.36,30.17,59
12/10/22,04:55PM,12/10/22-04:55PM,93.6,30.17,53.6
12/10/22,03:50PM,12/10/22-03:50PM,93.45,30.15,48.2
12/10/22,02:52PM,12/10/22-02:52PM,93.4,30.14,46.4
12/10/22,03:50AM,12/10/22-03:50AM,93.4,30.12,46.4
12/10/22,12:55AM,12/10/22-12:55AM,71.47,30.1,53.6
12/09/22,11:57PM,12/09/22-11:57PM,62.72,30.11,57.2
12/09/22,10:53PM,12/09/22-10:53PM,51.48,30.11,60.8
12/09/22,09:47PM,12/09/22-09:47PM,45.07,30.11,62.6
12/09/22,08:47PM,12/09/22-08:47PM,45.07,30.12,62.6
12/09/22,07:55PM,12/09/22-07:55PM,42.32,30.14,64.4
12/09/22,06:48PM,12/09/22-06:48PM,52.03,30.18,64.4
12/09/22,05:47PM,12/09/22-05:47PM,59.05,30.2,60.8
12/09/22,04:47PM,12/09/22-04:47PM,87.38,30.19,50
12/09/22,03:47PM,12/09/22-03:47PM,93.35,30.19,44.6
12/09/22,02:47PM,12/09/22-02:47PM,93.19,30.18,39.2
12/09/22,03:50AM,12/09/22-03:50AM,76.35,30.21,51.8
12/09/22,01:52AM,12/09/22-01:52AM,76.35,30.21,51.8
12/09/22,12:52AM,12/09/22-12:52AM,71.47,30.21,53.6
12/08/22,11:52PM,12/08/22-11:52PM,62.72,30.21,57.2
12/08/22,10:57PM,12/08/22-10:57PM,58.8,30.22,59
12/08/22,09:47PM,12/08/22-09:47PM,55.15,30.22,60.8
12/08/22,08:47PM,12/08/22-08:47PM,55.15,30.25,60.8
12/08/22,07:47PM,12/08/22-07:47PM,55.15,30.29,60.8
12/08/22,06:47PM,12/08/22-06:47PM,51.48,30.31,60.8
12/08/22,05:47PM,12/08/22-05:47PM,67.36,30.33,59
12/08/22,04:47PM,12/08/22-04:47PM,87.48,30.32,51.8
12/08/22,03:47PM,12/08/22-03:47PM,93.4,30.31,46.4
12/08/22,02:57PM,12/08/22-02:57PM,100,30.3,39.2
12/07/22,11:47PM,12/07/22-11:47PM,67.15,30.22,57.2
12/07/22,10:47PM,12/07/22-10:47PM,59.05,30.2,60.8
12/07/22,09:59PM,12/07/22-09:59PM,59.05,30.19,60.8
12/07/22,08:54PM,12/07/22-08:54PM,59.05,30.19,60.8
12/07/22,07:47PM,12/07/22-07:47PM,,,
12/07/22,06:47PM,12/07/22-06:47PM,,,
12/07/22,05:50PM,12/07/22-05:50PM,63.18,30.22,60.8
12/07/22,04:50PM,12/07/22-04:50PM,87.66,30.21,55.4
12/07/22,03:47PM,12/07/22-03:47PM,100,30.19,48.2
12/07/22,02:51PM,12/07/22-02:51PM,93.3,30.17,42.8
12/07/22,03:47AM,12/07/22-03:47AM,81.88,30.06,53.6
12/07/22,02:47AM,12/07/22-02:47AM,87.57,30.05,53.6
12/07/22,01:47AM,12/07/22-01:47AM,82.01,30.04,55.4
12/07/22,12:47AM,12/07/22-12:47AM,71.66,30.03,55.4
12/06/22,11:47PM,12/06/22-11:47PM,63.18,30.03,60.8
12/06/22,10:47PM,12/06/22-10:47PM,63.18,30.02,60.8
12/06/22,09:47PM,12/06/22-09:47PM,63.42,30.02,62.6
12/06/22,08:47PM,12/06/22-08:47PM,63.18,30.03,60.8
12/06/22,07:57PM,12/06/22-07:57PM,59.54,30.05,64.4
12/06/22,06:50PM,12/06/22-06:50PM,63.18,30.07,60.8
12/06/22,05:55PM,12/06/22-05:55PM,82.14,30.08,57.2
12/06/22,04:47PM,12/06/22-04:47PM,100,30.07,53.6
12/06/22,03:47PM,12/06/22-03:47PM,100,30.06,46.4
12/06/22,02:54PM,12/06/22-02:54PM,100,30.04,46.4
12/06/22,03:47AM,12/06/22-03:47AM,87.66,30,55.4
12/06/22,02:47AM,12/06/22-02:47AM,82.01,29.99,55.4
12/06/22,01:47AM,12/06/22-01:47AM,71.66,29.99,55.4
12/06/22,12:51AM,12/06/22-12:51AM,66.93,29.99,55.4
12/05/22,11:50PM,12/05/22-11:50PM,58.8,29.99,59
12/05/22,10:50PM,12/05/22-10:50PM,55.15,29.99,60.8
12/05/22,09:50PM,12/05/22-09:50PM,63.18,30,60.8
12/05/22,08:47PM,12/05/22-08:47PM,63.42,30.02,62.6
12/05/22,07:53PM,12/05/22-07:53PM,63.42,30.04,62.6
12/05/22,06:47PM,12/05/22-06:47PM,72.42,30.06,62.6
12/05/22,05:47PM,12/05/22-05:47PM,82.4,30.08,60.8
12/05/22,05:28PM,12/05/22-05:28PM,93.84,30.08,62.6
12/05/22,04:50PM,12/05/22-04:50PM,88.02,30.08,62.6
12/05/22,03:50PM,12/05/22-03:50PM,100,30.06,55.4
12/05/22,02:56PM,12/05/22-02:56PM,93.5,30.06,50
12/05/22,03:47AM,12/05/22-03:47AM,93.75,30.08,59
12/05/22,02:47AM,12/05/22-02:47AM,93.7,30.08,57.2
12/05/22,01:50AM,12/05/22-01:50AM,87.75,30.07,57.2
12/05/22,12:50AM,12/05/22-12:50AM,82.4,30.07,60.8
12/04/22,11:50PM,12/04/22-11:50PM,72.42,30.08,62.6
12/04/22,10:48PM,12/04/22-10:48PM,72.6,30.08,64.4
12/04/22,09:48PM,12/04/22-09:48PM,72.6,30.09,64.4
12/04/22,08:49PM,12/04/22-08:49PM,77.48,30.1,64.4
12/04/22,07:53PM,12/04/22-07:53PM,88.2,30.1,66.2
12/04/22,06:50PM,12/04/22-06:50PM,88.11,30.14,64.4
12/04/22,05:55PM,12/04/22-05:55PM,100,30.14,64.4
12/04/22,04:55PM,12/04/22-04:55PM,100,30.14,62.6
12/04/22,03:55PM,12/04/22-03:55PM,100,30.13,57.2
12/04/22,02:55PM,12/04/22-02:55PM,100,30.12,53.6
12/04/22,03:47AM,12/04/22-03:47AM,100,30.09,57.2
12/04/22,02:47AM,12/04/22-02:47AM,93.75,30.09,59
12/04/22,01:47AM,12/04/22-01:47AM,82.27,30.07,59
12/03/22,11:49PM,12/03/22-11:49PM,72.6,30.05,64.4
12/03/22,10:51PM,12/03/22-10:51PM,72.6,30.05,64.4
12/03/22,09:47PM,12/03/22-09:47PM,68.2,30.04,66.2
12/03/22,08:47PM,12/03/22-08:47PM,56.19,30.05,68
12/03/22,06:47PM,12/03/22-06:47PM,82.77,30.11,66.2
12/03/22,05:47PM,12/03/22-05:47PM,88.11,30.12,64.4
12/03/22,04:47PM,12/03/22-04:47PM,100,30.12,62.6
12/03/22,03:47PM,12/03/22-03:47PM,100,30.1,53.6
12/03/22,02:51PM,12/03/22-02:51PM,100,30.09,53.6
12/02/22,11:47PM,12/02/22-11:47PM,82.27,30.09,59
12/02/22,10:50PM,12/02/22-10:50PM,82.4,30.1,60.8
12/02/22,09:55PM,12/02/22-09:55PM,87.94,30.1,60.8
12/02/22,08:55PM,12/02/22-08:55PM,93.75,30.11,59
12/02/22,08:37PM,12/02/22-08:37PM,87.85,30.11,59
12/02/22,07:47PM,12/02/22-07:47PM,100,30.14,55.4
12/02/22,06:47PM,12/02/22-06:47PM,100,30.16,55.4
12/02/22,06:01PM,12/02/22-06:01PM,100,30.17,55.4
12/02/22,05:47PM,12/02/22-05:47PM,100,30.17,53.6
12/02/22,04:47PM,12/02/22-04:47PM,100,30.16,53.6
12/02/22,03:55PM,12/02/22-03:55PM,100,30.14,51.8
12/02/22,02:55PM,12/02/22-02:55PM,100,30.13,51.8
12/02/22,03:47AM,12/02/22-03:47AM,76.35,30.07,51.8
12/02/22,02:54AM,12/02/22-02:54AM,66.49,30.05,51.8
12/02/22,01:54AM,12/02/22-01:54AM,71.47,30.04,53.6
12/02/22,12:54AM,12/02/22-12:54AM,66.93,30.03,55.4
12/01/22,11:47PM,12/01/22-11:47PM,62.72,30.02,57.2
12/01/22,10:47PM,12/01/22-10:47PM,55.15,30.01,60.8
12/01/22,09:47PM,12/01/22-09:47PM,45.36,30.02,64.4
12/01/22,09:07PM,12/01/22-09:07PM,51.76,30.04,62.6
12/01/22,08:47PM,12/01/22-08:47PM,48.59,30.04,64.4
12/01/22,07:47PM,12/01/22-07:47PM,42.61,30.05,66.2
12/01/22,06:47PM,12/01/22-06:47PM,45.65,30.06,66.2
12/01/22,05:51PM,12/01/22-05:51PM,55.41,30.07,62.6
12/01/22,03:47PM,12/01/22-03:47PM,71.85,30.05,57.2
12/01/22,02:49PM,12/01/22-02:49PM,71.66,30.04,55.4
12/01/22,03:53AM,12/01/22-03:53AM,81.75,30,51.8
12/01/22,02:53AM,12/01/22-02:53AM,76.02,29.99,48.2
12/01/22,01:47AM,12/01/22-01:47AM,66.71,29.98,53.6
12/01/22,12:47AM,12/01/22-12:47AM,67.15,29.97,57.2
11/30/22,11:47PM,11/30/22-11:47PM,62.95,29.97,59
11/30/22,10:47PM,11/30/22-10:47PM,55.41,29.97,62.6
11/30/22,09:47PM,11/30/22-09:47PM,59.3,29.97,62.6
11/30/22,08:55PM,11/30/22-08:55PM,59.54,29.98,64.4
11/30/22,07:55PM,11/30/22-07:55PM,55.93,30,66.2
11/30/22,07:09PM,11/30/22-07:09PM,72.42,30.05,62.6
11/30/22,05:50PM,11/30/22-05:50PM,77.17,30.05,60.8
11/30/22,04:50PM,11/30/22-04:50PM,87.75,30.05,57.2
11/30/22,03:47PM,11/30/22-03:47PM,87.48,30.04,51.8
11/30/22,02:48PM,11/30/22-02:48PM,87.38,30.03,50
11/30/22,03:47AM,11/30/22-03:47AM,76.35,30,51.8
11/30/22,02:49AM,11/30/22-02:49AM,71.47,29.98,53.6
11/30/22,01:47AM,11/30/22-01:47AM,71.47,29.97,53.6
11/30/22,12:48AM,11/30/22-12:48AM,62.95,29.96,59
11/29/22,11:58PM,11/29/22-11:58PM,51.76,29.94,62.6
11/29/22,10:50PM,11/29/22-10:50PM,48.87,29.94,66.2
11/29/22,09:49PM,11/29/22-09:49PM,52.3,29.95,66.2
11/29/22,08:53PM,11/29/22-08:53PM,52.57,29.96,68
11/29/22,07:47PM,11/29/22-07:47PM,52.83,29.97,69.8
11/29/22,06:47PM,11/29/22-06:47PM,72.23,29.99,60.8
11/29/22,05:48PM,11/29/22-05:48PM,82.4,30,60.8
11/29/22,04:55PM,11/29/22-04:55PM,87.85,29.99,59
11/29/22,03:55PM,11/29/22-03:55PM,100,29.96,50
11/29/22,03:47AM,11/29/22-03:47AM,71.47,29.89,53.6
11/29/22,02:47AM,11/29/22-02:47AM,76.68,29.89,55.4
11/29/22,01:47AM,11/29/22-01:47AM,71.66,29.89,55.4
11/29/22,12:47AM,11/29/22-12:47AM,67.36,29.89,59
11/28/22,11:47PM,11/28/22-11:47PM,63.42,29.88,62.6
11/28/22,10:48PM,11/28/22-10:48PM,63.64,29.89,64.4
11/28/22,09:47PM,11/28/22-09:47PM,63.64,29.9,64.4
11/28/22,08:47PM,11/28/22-08:47PM,72.42,29.92,62.6
11/28/22,07:47PM,11/28/22-07:47PM,72.42,29.94,62.6
11/28/22,06:47PM,11/28/22-06:47PM,72.42,29.96,62.6
11/28/22,05:48PM,11/28/22-05:48PM,77.17,29.97,60.8
11/28/22,04:59PM,11/28/22-04:59PM,82.4,29.98,60.8
11/28/22,03:47PM,11/28/22-03:47PM,93.65,29.97,55.4
11/28/22,02:52PM,11/28/22-02:52PM,93.6,29.96,53.6
11/28/22,03:48AM,11/28/22-03:48AM,81.75,30.01,51.8
11/28/22,02:48AM,11/28/22-02:48AM,81.88,30.01,53.6
11/28/22,01:48AM,11/28/22-01:48AM,87.66,30.01,55.4
11/28/22,12:47AM,11/28/22-12:47AM,87.85,30.02,59
11/27/22,11:50PM,11/27/22-11:50PM,77.33,30.01,62.6
11/27/22,10:47PM,11/27/22-10:47PM,72.6,30.01,64.4
11/27/22,09:55PM,11/27/22-09:55PM,68.2,30.02,66.2
11/27/22,08:55PM,11/27/22-08:55PM,63.87,30.04,66.2
11/27/22,07:47PM,11/27/22-07:47PM,35.42,30.07,71.6
11/27/22,06:55PM,11/27/22-06:55PM,40.34,30.09,69.8
11/27/22,05:55PM,11/27/22-05:55PM,43.19,30.11,69.8
11/27/22,04:55PM,11/27/22-04:55PM,55.15,30.1,60.8
11/27/22,03:50PM,11/27/22-03:50PM,76.52,30.09,53.6
11/27/22,02:55PM,11/27/22-02:55PM,71.27,30.08,51.8
11/27/22,03:50AM,11/27/22-03:50AM,76.18,30.05,50
11/27/22,02:47AM,11/27/22-02:47AM,71.47,30.03,53.6
11/27/22,01:47AM,11/27/22-01:47AM,71.85,30.03,57.2
11/26/22,11:47PM,11/26/22-11:47PM,42.61,30.03,66.2
11/26/22,10:47PM,11/26/22-10:47PM,40.34,30.02,69.8
11/26/22,09:47PM,11/26/22-09:47PM,49.43,30.04,69.8
11/26/22,08:47PM,11/26/22-08:47PM,49.15,30.06,68
11/26/22,07:55PM,11/26/22-07:55PM,52.83,30.09,69.8
11/26/22,06:52PM,11/26/22-06:52PM,49.15,30.13,68
11/26/22,05:52PM,11/26/22-05:52PM,42.61,30.14,66.2
11/26/22,04:52PM,11/26/22-04:52PM,31.28,30.15,60.8
11/26/22,03:47PM,11/26/22-03:47PM,50.37,30.15,53.6
11/26/22,02:52PM,11/26/22-02:52PM,56.19,30.15,41
11/26/22,03:58AM,11/26/22-03:58AM,20.19,30.19,62.6
11/26/22,02:59AM,11/26/22-02:59AM,21.79,30.19,62.6
11/26/22,01:50AM,11/26/22-01:50AM,33.95,30.18,62.6
11/25/22,11:47PM,11/25/22-11:47PM,11.74,30.18,71.6
11/25/22,10:47PM,11/25/22-10:47PM,10.21,30.19,73.4
11/25/22,09:53PM,11/25/22-09:53PM,8.88,30.19,75.2
11/25/22,08:47PM,11/25/22-08:47PM,9.43,30.21,73.4
11/25/22,07:55PM,11/25/22-07:55PM,8.53,30.23,78.8
11/25/22,06:51PM,11/25/22-06:51PM,12.15,30.26,75.2
11/25/22,05:51PM,11/25/22-05:51PM,11.94,30.28,73.4
11/25/22,04:55PM,11/25/22-04:55PM,16.74,30.29,68
11/25/22,03:55PM,11/25/22-03:55PM,28.77,30.29,59
11/25/22,02:55PM,11/25/22-02:55PM,31.23,30.28,46.4
11/25/22,03:50AM,11/25/22-03:50AM,22.66,30.21,57.2
11/25/22,02:47AM,11/25/22-02:47AM,20.97,30.18,57.2
11/25/22,01:47AM,11/25/22-01:47AM,19.93,30.17,60.8
11/25/22,12:47AM,11/25/22-12:47AM,39.16,30.15,62.6
11/23/22,11:47PM,11/23/22-11:47PM,42.32,30.03,64.4
11/23/22,10:47PM,11/23/22-10:47PM,42.61,30.02,66.2
11/23/22,09:47PM,11/23/22-09:47PM,37.95,30.02,71.6
11/23/22,08:47PM,11/23/22-08:47PM,35.42,30.04,71.6
11/23/22,07:47PM,11/23/22-07:47PM,23.43,30.06,73.4
11/23/22,06:47PM,11/23/22-06:47PM,30.53,30.09,69.8
11/23/22,05:49PM,11/23/22-05:49PM,45.36,30.1,64.4
11/23/22,04:47PM,11/23/22-04:47PM,47.46,30.09,57.2
11/23/22,03:47PM,11/23/22-03:47PM,61.76,30.06,50
11/23/22,02:56PM,11/23/22-02:56PM,65.37,30.07,42.8
11/23/22,03:47AM,11/23/22-03:47AM,24.47,30.05,57.2
11/23/22,02:55AM,11/23/22-02:55AM,19.66,30.04,59
11/23/22,01:47AM,11/23/22-01:47AM,28.48,30.03,57.2
11/23/22,12:47AM,11/23/22-12:47AM,31.28,30.03,60.8
11/22/22,11:49PM,11/22/22-11:49PM,59.3,30.02,62.6
11/22/22,10:47PM,11/22/22-10:47PM,22.88,30.01,69.8
11/22/22,09:50PM,11/22/22-09:50PM,20.26,30.02,73.4
11/22/22,08:47PM,11/22/22-08:47PM,17.48,30.04,73.4
11/22/22,07:47PM,11/22/22-07:47PM,12.15,30.07,75.2
11/22/22,06:47PM,11/22/22-06:47PM,12.9,30.09,73.4
11/22/22,05:47PM,11/22/22-05:47PM,15.98,30.11,71.6
11/22/22,04:47PM,11/22/22-04:47PM,25.32,30.1,62.6
11/22/22,03:55PM,11/22/22-03:55PM,37.97,30.1,55.4
11/22/22,02:55PM,11/22/22-02:55PM,52.42,30.09,42.8
11/22/22,02:47AM,11/22/22-02:47AM,24.47,30.08,57.2
11/22/22,01:49AM,11/22/22-01:49AM,19.93,30.07,60.8
11/21/22,11:47PM,11/21/22-11:47PM,20,30.05,71.6
11/21/22,10:50PM,11/21/22-10:50PM,18.57,30.06,71.6
11/21/22,09:52PM,11/21/22-09:52PM,19.08,30.07,75.2
11/21/22,08:47PM,11/21/22-08:47PM,10.59,30.09,77
11/21/22,07:47PM,11/21/22-07:47PM,10.59,30.12,77
11/21/22,06:47PM,11/21/22-06:47PM,12.69,30.14,71.6
11/21/22,05:55PM,11/21/22-05:55PM,13.49,30.15,69.8
11/21/22,04:47PM,11/21/22-04:47PM,16.25,30.14,64.4
11/21/22,03:47PM,11/21/22-03:47PM,30.39,30.13,55.4
11/21/22,02:55PM,11/21/22-02:55PM,36.44,30.12,46.4
11/21/22,03:47AM,11/21/22-03:47AM,27.88,30.11,53.6
11/21/22,02:47AM,11/21/22-02:47AM,30.39,30.11,55.4
11/21/22,01:47AM,11/21/22-01:47AM,30.69,30.1,57.2
11/21/22,12:52AM,11/21/22-12:52AM,29.36,30.09,62.6
11/20/22,11:47PM,11/20/22-11:47PM,37.07,30.09,66.2
11/20/22,10:47PM,11/20/22-10:47PM,13.93,30.09,73.4
11/20/22,09:47PM,11/20/22-09:47PM,9.05,30.09,77
11/20/22,08:47PM,11/20/22-08:47PM,10.59,30.12,77
11/20/22,07:47PM,11/20/22-07:47PM,9.05,30.15,77
11/20/22,06:47PM,11/20/22-06:47PM,10.21,30.18,73.4
11/20/22,05:55PM,11/20/22-05:55PM,13.71,30.21,71.6
11/20/22,04:55PM,11/20/22-04:55PM,17.56,30.21,64.4
11/20/22,03:55PM,11/20/22-03:55PM,26.7,30.2,59
11/20/22,02:55PM,11/20/22-02:55PM,36.13,30.18,44.6
11/20/22,03:49AM,11/20/22-03:49AM,23.9,30.1,53.6
11/20/22,02:50AM,11/20/22-02:50AM,19.66,30.09,59
11/20/22,01:47AM,11/20/22-01:47AM,28.77,30.07,59
11/20/22,12:47AM,11/20/22-12:47AM,25.61,30.05,64.4
11/19/22,11:47PM,11/19/22-11:47PM,17.23,30.04,71.6
11/19/22,10:47PM,11/19/22-10:47PM,13.12,30.03,75.2
11/19/22,09:47PM,11/19/22-09:47PM,13.12,30.03,75.2
11/19/22,08:47PM,11/19/22-08:47PM,12.9,30.04,73.4
